adsh,tag,version,coreg,ddate,qtrs,uom,value,footnote,fs_year,fs_quarter
0001193125-13-070260,PercentageOfAccruedInterest,0001193125-13-070260,,20100331,0,pure,0.1104,,2013,1
0001193125-13-070260,PercentageOfRoyaltyExpense,0001193125-13-070260,,20101231,4,pure,0.775,,2013,1
0001193125-13-070260,PercentageOfRoyaltyExpense,0001193125-13-070260,,20111231,4,pure,0.7859999999999999,,2013,1
0001193125-13-070260,PercentageOfRoyaltyExpense,0001193125-13-070260,,20121231,4,pure,0.675,,2013,1
0001193125-13-070260,PercentageOnRedemptionPriceRedeemed,0001193125-13-070260,,20121231,4,pure,1.0,,2013,1
0001193125-13-070260,PercentOfRedemptionPriceOfPrincipalAmountOfNotesRedeemedPlusAccruedAndUnpaidInterest,0001193125-13-070260,,20121231,4,pure,1.105,,2013,1
0001193125-13-070260,PreferredStockInducementRepurchaseAndRedemptionPremiums,0001193125-13-070260,,20111231,4,USD,3998000.0,,2013,1
0001193125-13-070260,PrincipalAmountRedeemedPercentage,0001193125-13-070260,,20121231,0,pure,0.35,,2013,1
0001193125-13-070260,ProceedsFromPaymentsForIntercompanyLoan,0001193125-13-070260,ParentCompany,20101231,4,USD,-126953000.0,,2013,1
0001193125-13-070260,ProceedsFromPaymentsForIntercompanyLoan,0001193125-13-070260,ConsolidationEliminations,20101231,4,USD,126953000.0,,2013,1
0001193125-13-070260,ProceedsFromPaymentsForIntercompanyLoan,0001193125-13-070260,CoIssuers,20111231,4,USD,-35152000.0,,2013,1
0001193125-13-070260,ProceedsFromPaymentsForIntercompanyLoan,0001193125-13-070260,ConsolidationEliminations,20111231,4,USD,70303000.0,,2013,1
0001193125-13-070260,ProceedsFromPaymentsForIntercompanyLoan,0001193125-13-070260,GuarantorSubsidiaries,20111231,4,USD,-35151000.0,,2013,1
0001193125-13-070260,ProceedsFromRepaymentsOfShortTermLoanAffiliatedCompanyNet,0001193125-13-070260,ConsolidationEliminations,20111231,4,USD,-76932000.0,,2013,1
0001193125-13-070260,ProceedsFromRepaymentsOfShortTermLoanAffiliatedCompanyNet,0001193125-13-070260,GuarantorSubsidiaries,20111231,4,USD,38466000.0,,2013,1
0001193125-13-070260,ProceedsFromRepaymentsOfShortTermLoanAffiliatedCompanyNet,0001193125-13-070260,CoIssuers,20111231,4,USD,38466000.0,,2013,1
0001193125-13-070260,RecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,0001193125-13-070260,,20121231,4,USD,5000.0,,2013,1
0001193125-13-070260,RelatedPartyTransactionEmployeeLoanReceivable,0001193125-13-070260,,20111231,0,USD,416000.0,,2013,1
0001193125-13-070260,RelatedPartyTransactionEmployeeLoanReceivable,0001193125-13-070260,,20121231,0,USD,552000.0,,2013,1
0001193125-13-070260,RepaymentOfInterCompanyLoan,0001193125-13-070260,GuarantorSubsidiaries,20121231,4,USD,-36983000.0,,2013,1
0001193125-13-070260,RepaymentOfInterCompanyLoan,0001193125-13-070260,ConsolidationEliminations,20121231,4,USD,74358000.0,,2013,1
0001193125-13-070260,RepaymentOfInterCompanyLoan,0001193125-13-070260,NonGuarantorSubsidiaries,20121231,4,USD,-37375000.0,,2013,1
0001193125-13-070260,RepaymentOfInterCompanyLoan,0001193125-13-070260,ConsolidationEliminations,20111231,4,USD,149260000.0,,2013,1
0001193125-13-070260,RepaymentOfInterCompanyLoan,0001193125-13-070260,GuarantorSubsidiaries,20111231,4,USD,-73618000.0,,2013,1
0001193125-13-070260,RepaymentOfInterCompanyLoan,0001193125-13-070260,NonGuarantorSubsidiaries,20111231,4,USD,-75642000.0,,2013,1
0001193125-13-070260,SaleOfStockIssuanceCosts,0001193125-13-070260,,20110331,0,USD,10807000.0,,2013,1
0001193125-13-070260,SeniorNotesPrincipalOutstanding,0001193125-13-070260,,20100331,0,USD,61596000.0,,2013,1
0001193125-13-070260,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsExercisedInPeriod,0001193125-13-070260,,20111231,4,shares,,,2013,1
0001193125-13-070260,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsExercisedInPeriod,0001193125-13-070260,,20121231,4,shares,,,2013,1
0001193125-13-070260,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNumberOutstanding,0001193125-13-070260,,20091231,0,shares,584430.0,,2013,1
0001193125-13-070260,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNumberOutstanding,0001193125-13-070260,,20101231,0,shares,291061.0,,2013,1
0001193125-13-070260,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsReleasedInPeriod,0001193125-13-070260,,20111231,4,shares,287595.0,,2013,1
0001193125-13-070260,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsReleasedInPeriod,0001193125-13-070260,,20101231,4,shares,309810.0,,2013,1
0001193125-13-070260,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsGrantDateFairValuePerShare,0001193125-13-070260,,20111231,4,USD,3.27,,2013,1
0001193125-13-070260,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsGrantDateFairValuePerShare,0001193125-13-070260,,20101231,4,USD,6.65,,2013,1
0001193125-13-070260,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsGrantDateFairValuePerShare,0001193125-13-070260,,20121231,4,USD,2.34,,2013,1
0001193125-13-070260,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsAndRestrictedStockVestedInPeriodFairValue,0001193125-13-070260,,20111231,4,USD,1818000.0,,2013,1
0001193125-13-070260,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsAndRestrictedStockVestedInPeriodFairValue,0001193125-13-070260,,20101231,4,USD,2157000.0,,2013,1
0001193125-13-070260,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsRestrictionsReleasedInPeriod,0001193125-13-070260,,20101231,4,shares,,,2013,1
0001193125-13-070260,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsRestrictionsReleasedInPeriod,0001193125-13-070260,,20111231,4,shares,,,2013,1
0001193125-13-070260,TerminationBenefitsCost,0001193125-13-070260,,20111231,4,USD,441000.0,,2013,1
0001193125-13-070260,UnrecognizedTaxBenefitsIncreasesDecreaseResultingFromForeignCurrencyTranslation,0001193125-13-070260,,20101231,4,USD,-65000.0,,2013,1
0001193125-13-070260,UnrecognizedTaxBenefitsIncreasesDecreaseResultingFromForeignCurrencyTranslation,0001193125-13-070260,,20111231,4,USD,25000.0,,2013,1
0001193125-13-070260,UnrecognizedTaxBenefitsIncreasesDecreaseResultingFromForeignCurrencyTranslation,0001193125-13-070260,,20121231,4,USD,-428000.0,,2013,1
0001193125-13-070260,UnrecognizedTaxBenefitsRecordedLiability,0001193125-13-070260,,20111231,0,USD,3472000.0,,2013,1
0001193125-13-070260,UnrecognizedTaxBenefitsRecordedLiability,0001193125-13-070260,,20121231,0,USD,3820000.0,,2013,1
0001193125-13-070260,UnsecuredExchangeableSeniorNotesDiscount,0001193125-13-070260,,20100331,0,USD,3315000.0,,2013,1
0001193125-13-070260,WarrantsToPurchaseCommonShares,0001193125-13-070260,,20121231,0,shares,556000.0,,2013,1
0001193125-13-070260,WarrantsToPurchaseCommonSharesOutstanding,0001193125-13-070260,,20121231,0,shares,1875000.0,,2013,1
0001193125-13-070260,WarrantsToPurchaseSharesOfCommonStockPricePerShare,0001193125-13-070260,,20121231,4,USD,1.35,,2013,1
0001193125-13-070260,WriteOffOfDebtDiscount,0001193125-13-070260,,20111231,4,USD,554000.0,,2013,1
0001193125-15-214944,AccountsPayableCurrent,us-gaap/2015,,20141231,0,USD,70767000.0,,2015,2
0001193125-15-214944,AccountsPayableCurrent,us-gaap/2015,,20150331,0,USD,73812000.0,,2015,2
0001193125-15-214944,AccountsReceivableNetCurrent,us-gaap/2015,,20141231,0,USD,72957000.0,,2015,2
0001193125-15-214944,AccountsReceivableNetCurrent,us-gaap/2015,,20150331,0,USD,71848000.0,,2015,2
0001193125-15-214944,AccruedLiabilitiesCurrent,us-gaap/2015,,20141231,0,USD,81060000.0,,2015,2
0001193125-15-214944,AccruedLiabilitiesCurrent,us-gaap/2015,,20150331,0,USD,74573000.0,,2015,2
0001193125-15-214944,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,us-gaap/2015,,20141231,0,USD,157341000.0,,2015,2
0001193125-15-214944,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,us-gaap/2015,,20150331,0,USD,163253000.0,,2015,2
0001193125-15-214944,Assets,us-gaap/2015,,20150331,0,USD,505466000.0,,2015,2
0001193125-15-214944,Assets,us-gaap/2015,,20141231,0,USD,527731000.0,,2015,2
0001193125-15-214944,AssetsCurrent,us-gaap/2015,,20141231,0,USD,276036000.0,,2015,2
0001193125-15-214944,AssetsCurrent,us-gaap/2015,,20150331,0,USD,261778000.0,,2015,2
0001193125-15-214944,CashAndCashEquivalentsAtCarryingValue,us-gaap/2015,,20150331,0,USD,91395000.0,,2015,2
0001193125-15-214944,CashAndCashEquivalentsAtCarryingValue,us-gaap/2015,,20131231,0,USD,153606000.0,,2015,2
0001193125-15-214944,CashAndCashEquivalentsAtCarryingValue,us-gaap/2015,,20141231,0,USD,102434000.0,,2015,2
0001193125-15-214944,CashAndCashEquivalentsAtCarryingValue,us-gaap/2015,,20140331,0,USD,104768000.0,,2015,2
0001193125-15-214944,CashAndCashEquivalentsPeriodIncreaseDecrease,us-gaap/2015,,20140331,1,USD,-48838000.0,,2015,2
0001193125-15-214944,CashAndCashEquivalentsPeriodIncreaseDecrease,us-gaap/2015,,20150331,1,USD,-11039000.0,,2015,2
0001193125-15-214944,CommitmentsAndContingencies,us-gaap/2015,,20150331,0,USD,,,2015,2
0001193125-15-214944,CommitmentsAndContingencies,us-gaap/2015,,20141231,0,USD,,,2015,2
0001193125-15-214944,CommonStockParOrStatedValuePerShare,us-gaap/2015,,20150331,0,USD,0.01,,2015,2
0001193125-15-214944,CommonStockParOrStatedValuePerShare,us-gaap/2015,,20141231,0,USD,0.01,,2015,2
0001193125-15-214944,CommonStockParOrStatedValuePerShare,us-gaap/2015,,20150228,0,USD,0.01,,2015,2
0001193125-15-214944,CommonStockSharesAuthorized,us-gaap/2015,,20150331,0,shares,150000000.0,,2015,2
0001193125-15-214944,CommonStockSharesAuthorized,us-gaap/2015,,20141231,0,shares,150000000.0,,2015,2
0001193125-15-214944,CommonStockSharesOutstanding,us-gaap/2015,,20141231,0,shares,34056468.0,,2015,2
0001193125-15-214944,CommonStockSharesOutstanding,us-gaap/2015,,20150331,0,shares,34056468.0,,2015,2
0001193125-15-214944,CommonStockValue,us-gaap/2015,,20141231,0,USD,406000.0,,2015,2
0001193125-15-214944,CommonStockValue,us-gaap/2015,,20150331,0,USD,406000.0,,2015,2
0001193125-15-214944,DepreciationDepletionAndAmortization,us-gaap/2015,,20140331,1,USD,7268000.0,,2015,2
0001193125-15-214944,DepreciationDepletionAndAmortization,us-gaap/2015,,20150331,1,USD,6870000.0,,2015,2
0001193125-15-214944,IncomeTaxExpenseBenefit,us-gaap/2015,MagnachipSemiconductorLtd,20150331,1,USD,0.0,,2015,2
0001193125-15-214944,IncomeTaxExpenseBenefit,us-gaap/2015,MagnachipSemiconductorLtd,20140331,1,USD,0.0,,2015,2
0001193125-15-214944,IncomeTaxExpenseBenefit,us-gaap/2015,,20150331,1,USD,1133000.0,,2015,2
0001193125-15-214944,IncomeTaxExpenseBenefit,us-gaap/2015,,20140331,1,USD,803000.0,,2015,2
0001193125-15-214944,IncreaseDecreaseInAccountsPayable,us-gaap/2015,,20140331,1,USD,-837000.0,,2015,2
0001193125-15-214944,IncreaseDecreaseInAccountsPayable,us-gaap/2015,,20150331,1,USD,5902000.0,,2015,2
0001193125-15-214944,IncreaseDecreaseInAccountsReceivable,us-gaap/2015,,20150331,1,USD,-133000.0,,2015,2
0001193125-15-214944,IncreaseDecreaseInAccountsReceivable,us-gaap/2015,,20140331,1,USD,28094000.0,,2015,2
0001193125-15-214944,IncreaseDecreaseInAccruedLiabilities,us-gaap/2015,,20140331,1,USD,-3273000.0,,2015,2
0001193125-15-214944,IncreaseDecreaseInAccruedLiabilities,us-gaap/2015,,20150331,1,USD,-7626000.0,,2015,2
0001193125-15-214944,IncreaseDecreaseInInventories,us-gaap/2015,,20150331,1,USD,1701000.0,,2015,2
0001193125-15-214944,IncreaseDecreaseInInventories,us-gaap/2015,,20140331,1,USD,10028000.0,,2015,2
0001193125-15-214944,Liabilities,us-gaap/2015,,20141231,0,USD,546233000.0,,2015,2
0001193125-15-214944,Liabilities,us-gaap/2015,,20150331,0,USD,541241000.0,,2015,2
0001193125-15-214944,LiabilitiesAndStockholdersEquity,us-gaap/2015,,20150331,0,USD,505466000.0,,2015,2
0001193125-15-214944,LiabilitiesAndStockholdersEquity,us-gaap/2015,,20141231,0,USD,527731000.0,,2015,2
0001193125-15-214944,LiabilitiesCurrent,us-gaap/2015,,20141231,0,USD,169273000.0,,2015,2
0001193125-15-214944,LiabilitiesCurrent,us-gaap/2015,,20150331,0,USD,161196000.0,,2015,2
0001193125-15-214944,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,us-gaap/2015,,20140331,1,USD,67000.0,,2015,2
0001193125-15-214944,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,us-gaap/2015,,20140331,1,USD,-6633000.0,,2015,2
0001193125-15-214944,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,us-gaap/2015,,20150331,1,USD,-1030000.0,,2015,2
0001193125-15-214944,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2015,,20150331,1,USD,-8679000.0,,2015,2
0001193125-15-214944,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,us-gaap/2015,,20140331,1,USD,-44186000.0,,2015,2
0001193125-15-214944,NetIncomeLoss,us-gaap/2015,,20150331,1,USD,-20029000.0,,2015,2
0001193125-15-214944,NetIncomeLoss,us-gaap/2015,,20140331,1,USD,-21605000.0,,2015,2
0001193125-15-214944,OperatingIncomeLoss,us-gaap/2015,,20140331,1,USD,-7887000.0,,2015,2
0001193125-15-214944,OperatingIncomeLoss,us-gaap/2015,,20150331,1,USD,-12213000.0,,2015,2
0001193125-15-214944,OtherAssetsNoncurrent,us-gaap/2015,,20141231,0,USD,14147000.0,,2015,2
0001193125-15-214944,OtherAssetsNoncurrent,us-gaap/2015,,20150331,0,USD,14548000.0,,2015,2
0001193125-15-214944,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2015,,20140331,1,USD,6259000.0,,2015,2
0001193125-15-214944,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2015,,20150331,1,USD,557000.0,,2015,2
0001193125-15-214944,PropertyPlantAndEquipmentGross,us-gaap/2015,,20141231,0,USD,364395000.0,,2015,2
0001193125-15-214944,PropertyPlantAndEquipmentGross,us-gaap/2015,,20150331,0,USD,363114000.0,,2015,2
0001193125-15-214944,PropertyPlantAndEquipmentNet,us-gaap/2015,,20150331,0,USD,216486000.0,,2015,2
0001193125-15-214944,PropertyPlantAndEquipmentNet,us-gaap/2015,,20141231,0,USD,223766000.0,,2015,2
0001193125-15-214944,RetainedEarningsAccumulatedDeficit,us-gaap/2015,,20150331,0,USD,-31372000.0,,2015,2
0001193125-15-214944,RetainedEarningsAccumulatedDeficit,us-gaap/2015,,20141231,0,USD,-11343000.0,,2015,2
0001193125-15-214944,Revenues,us-gaap/2015,,20140331,1,USD,164164000.0,,2015,2
0001193125-15-214944,Revenues,us-gaap/2015,,20150331,1,USD,164885000.0,,2015,2
0001193125-15-214944,StockholdersEquity,us-gaap/2015,,20131231,0,USD,81541000.0,,2015,2
0001193125-15-214944,StockholdersEquity,us-gaap/2015,,20141231,0,USD,-18502000.0,,2015,2
0001193125-15-214944,StockholdersEquity,us-gaap/2015,,20140331,0,USD,65717000.0,,2015,2
0001193125-15-214944,StockholdersEquity,us-gaap/2015,,20150331,0,USD,-35775000.0,,2015,2
0001193125-15-214944,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2015,,20140331,0,USD,-44961000.0,,2015,2
0001193125-15-214944,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2015,,20150331,0,USD,-32495000.0,,2015,2
0001193125-15-214944,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2015,,20131231,0,USD,-50058000.0,,2015,2
0001193125-15-214944,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2015,,20141231,0,USD,-35066000.0,,2015,2
0001193125-15-214944,AdditionalPaidInCapitalCommonStock,us-gaap/2015,,20141231,0,USD,118419000.0,,2015,2
0001193125-15-214944,AdditionalPaidInCapitalCommonStock,us-gaap/2015,,20150331,0,USD,118604000.0,,2015,2
0001193125-15-214944,AmortizationOfFinancingCostsAndDiscounts,us-gaap/2015,,20140331,1,USD,149000.0,,2015,2
0001193125-15-214944,AmortizationOfFinancingCostsAndDiscounts,us-gaap/2015,,20150331,1,USD,162000.0,,2015,2
0001193125-15-214944,AmortizationOfIntangibleAssets,us-gaap/2015,,20150331,1,USD,81000.0,,2015,2
0001193125-15-214944,AmortizationOfIntangibleAssets,us-gaap/2015,,20140331,1,USD,418000.0,,2015,2
0001193125-15-214944,CommonStockSharesIssued,us-gaap/2015,,20141231,0,shares,40635233.0,,2015,2
0001193125-15-214944,CommonStockSharesIssued,us-gaap/2015,,20150331,0,shares,40635233.0,,2015,2
0001193125-15-214944,ComprehensiveIncomeNetOfTax,us-gaap/2015,,20140331,1,USD,-16508000.0,,2015,2
0001193125-15-214944,ComprehensiveIncomeNetOfTax,us-gaap/2015,,20150331,1,USD,-17458000.0,,2015,2
0001193125-15-214944,EarningsPerShareBasic,us-gaap/2015,,20150331,1,USD,-0.59,,2015,2
0001193125-15-214944,EarningsPerShareBasic,us-gaap/2015,,20140331,1,USD,-0.63,,2015,2
0001193125-15-214944,EarningsPerShareDiluted,us-gaap/2015,,20140331,1,USD,-0.63,,2015,2
0001193125-15-214944,EarningsPerShareDiluted,us-gaap/2015,,20150331,1,USD,-0.59,,2015,2
0001193125-15-214944,GrossProfit,us-gaap/2015,,20150331,1,USD,34977000.0,,2015,2
0001193125-15-214944,GrossProfit,us-gaap/2015,,20140331,1,USD,40277000.0,,2015,2
0001193125-15-214944,InventoryNet,us-gaap/2015,,20141231,0,USD,75334000.0,,2015,2
0001193125-15-214944,InventoryNet,us-gaap/2015,,20150331,0,USD,76422000.0,,2015,2
0001193125-15-214944,OtherAssetsCurrent,us-gaap/2015,,20150331,0,USD,7224000.0,,2015,2
0001193125-15-214944,OtherAssetsCurrent,us-gaap/2015,,20141231,0,USD,6898000.0,,2015,2
0001193125-15-214944,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,us-gaap/2015,,20140331,1,USD,-3000.0,,2015,2
0001193125-15-214944,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,us-gaap/2015,,20150331,1,USD,485000.0,,2015,2
0001193125-15-214944,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,us-gaap/2015,,20140331,1,USD,-1801000.0,,2015,2
0001193125-15-214944,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,us-gaap/2015,,20140331,1,USD,276000.0,,2015,2
0001193125-15-214944,OtherLiabilitiesCurrent,us-gaap/2015,,20141231,0,USD,6460000.0,,2015,2
0001193125-15-214944,OtherLiabilitiesCurrent,us-gaap/2015,,20150331,0,USD,4616000.0,,2015,2
0001193125-15-214944,OtherLiabilitiesNoncurrent,us-gaap/2015,,20150331,0,USD,11489000.0,,2015,2
0001193125-15-214944,OtherLiabilitiesNoncurrent,us-gaap/2015,,20141231,0,USD,13636000.0,,2015,2
0001193125-15-214944,OtherNoncashIncomeExpense,us-gaap/2015,,20140331,1,USD,-367000.0,,2015,2
0001193125-15-214944,OtherNoncashIncomeExpense,us-gaap/2015,,20150331,1,USD,222000.0,,2015,2
0001193125-15-214944,OtherNonoperatingIncomeExpense,us-gaap/2015,,20150331,1,USD,556000.0,,2015,2
0001193125-15-214944,OtherNonoperatingIncomeExpense,us-gaap/2015,,20140331,1,USD,561000.0,,2015,2
0001193125-15-214944,PrepaidExpenseCurrent,us-gaap/2015,,20141231,0,USD,7560000.0,,2015,2
0001193125-15-214944,PrepaidExpenseCurrent,us-gaap/2015,,20150331,0,USD,10311000.0,,2015,2
0001193125-15-214944,ProceedsFromIssuanceOfCommonStock,us-gaap/2015,,20140331,1,USD,67000.0,,2015,2
0001193125-15-214944,ResearchAndDevelopmentExpense,us-gaap/2015,,20140331,1,USD,23137000.0,,2015,2
0001193125-15-214944,ResearchAndDevelopmentExpense,us-gaap/2015,,20150331,1,USD,22160000.0,,2015,2
0001193125-15-214944,SellingGeneralAndAdministrativeExpense,us-gaap/2015,,20150331,1,USD,25030000.0,,2015,2
0001193125-15-214944,SellingGeneralAndAdministrativeExpense,us-gaap/2015,,20140331,1,USD,25027000.0,,2015,2
0001193125-15-214944,ShareBasedCompensation,us-gaap/2015,,20140331,1,USD,617000.0,,2015,2
0001193125-15-214944,ShareBasedCompensation,us-gaap/2015,,20150331,1,USD,185000.0,,2015,2
0001193125-15-214944,TreasuryStockShares,us-gaap/2015,,20141231,0,shares,6578765.0,,2015,2
0001193125-15-214944,TreasuryStockShares,us-gaap/2015,,20150331,0,shares,6578765.0,,2015,2
0001193125-15-214944,TreasuryStockValue,us-gaap/2015,,20150331,0,USD,90918000.0,,2015,2
0001193125-15-214944,TreasuryStockValue,us-gaap/2015,,20141231,0,USD,90918000.0,,2015,2
0001193125-15-214944,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2015,,20140331,1,shares,34052875.0,,2015,2
0001193125-15-214944,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2015,,20150331,1,shares,34056468.0,,2015,2
0001193125-15-214944,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2015,,20150331,1,shares,34056468.0,,2015,2
0001193125-15-214944,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap/2015,,20140331,1,shares,34052875.0,,2015,2
0001193125-15-214944,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us-gaap/2015,,20140331,1,USD,617000.0,,2015,2
0001193125-15-214944,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,us-gaap/2015,,20150331,1,USD,185000.0,,2015,2
0001193125-15-214944,Depreciation,us-gaap/2015,,20140331,1,USD,6850000.0,,2015,2
0001193125-15-214944,Depreciation,us-gaap/2015,,20150331,1,USD,6789000.0,,2015,2
0001193125-15-214944,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2015,,20150331,1,USD,-18896000.0,,2015,2
0001193125-15-214944,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2015,,20140331,1,USD,-20802000.0,,2015,2
0001193125-15-214944,InventoryWriteDown,us-gaap/2015,,20140331,1,USD,4012000.0,,2015,2
0001193125-15-214944,InventoryWriteDown,us-gaap/2015,,20150331,1,USD,6338000.0,,2015,2
0001193125-15-214944,LongTermDebtNoncurrent,us-gaap/2015,,20141231,0,USD,224035000.0,,2015,2
0001193125-15-214944,LongTermDebtNoncurrent,us-gaap/2015,,20150331,0,USD,224065000.0,,2015,2
0001193125-15-214944,OperatingExpenses,us-gaap/2015,,20140331,1,USD,48164000.0,,2015,2
0001193125-15-214944,OperatingExpenses,us-gaap/2015,,20150331,1,USD,47190000.0,,2015,2
0001193125-15-214944,PaymentsForProceedsFromOtherInvestingActivities,us-gaap/2015,,20150331,1,USD,-15000.0,,2015,2
0001193125-15-214944,PaymentsForProceedsFromOtherInvestingActivities,us-gaap/2015,,20140331,1,USD,-7000.0,,2015,2
0001193125-15-214944,StockIssuedDuringPeriodValueStockOptionsExercised,us-gaap/2015,,20140331,1,USD,48000.0,,2015,2
0001193125-15-214944,IncreaseDecreaseInOtherOperatingCapitalNet,us-gaap/2015,,20140331,1,USD,150000.0,,2015,2
0001193125-15-214944,IncreaseDecreaseInOtherOperatingCapitalNet,us-gaap/2015,,20150331,1,USD,367000.0,,2015,2
0001193125-15-214944,Land,us-gaap/2015,,20150331,0,USD,16625000.0,,2015,2
0001193125-15-214944,Land,us-gaap/2015,,20141231,0,USD,16712000.0,,2015,2
0001193125-15-214944,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2015,,20140331,1,USD,6619000.0,,2015,2
0001193125-15-214944,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2015,,20150331,1,USD,3056000.0,,2015,2
0001193125-15-214944,IncomeTaxesPaidNet,us-gaap/2015,,20150331,1,USD,303000.0,,2015,2
0001193125-15-214944,IncomeTaxesPaidNet,us-gaap/2015,,20140331,1,USD,-21000.0,,2015,2
0001193125-15-214944,IncreaseDecreaseInOtherCurrentAssets,us-gaap/2015,,20140331,1,USD,806000.0,,2015,2
0001193125-15-214944,IncreaseDecreaseInOtherCurrentAssets,us-gaap/2015,,20150331,1,USD,1653000.0,,2015,2
0001193125-15-214944,IncreaseDecreaseInOtherCurrentLiabilities,us-gaap/2015,,20150331,1,USD,-1774000.0,,2015,2
0001193125-15-214944,IncreaseDecreaseInOtherCurrentLiabilities,us-gaap/2015,,20140331,1,USD,-1790000.0,,2015,2
0001193125-15-214944,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2015,,20140331,1,USD,548000.0,,2015,2
0001193125-15-214944,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2015,,20150331,1,USD,-220000.0,,2015,2
0001193125-15-214944,InterestPayableCurrent,us-gaap/2015,,20141231,0,USD,7040000.0,,2015,2
0001193125-15-214944,InterestPayableCurrent,us-gaap/2015,,20150331,0,USD,3148000.0,,2015,2
0001193125-15-214944,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2015,,20140331,1,USD,5097000.0,,2015,2
0001193125-15-214944,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2015,,20150331,1,USD,2571000.0,,2015,2
0001193125-15-214944,TaxesPayableCurrent,us-gaap/2015,,20141231,0,USD,27497000.0,,2015,2
0001193125-15-214944,TaxesPayableCurrent,us-gaap/2015,,20150331,0,USD,28329000.0,,2015,2
0001193125-15-214944,AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,us-gaap/2015,,20141231,0,USD,485000.0,,2015,2
0001193125-15-214944,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,us-gaap/2015,,20141231,0,USD,-35551000.0,,2015,2
0001193125-15-214944,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,us-gaap/2015,,20150331,0,USD,-32495000.0,,2015,2
0001193125-15-214944,InterestPaid,us-gaap/2015,,20140331,1,USD,7340000.0,,2015,2
0001193125-15-214944,InterestPaid,us-gaap/2015,,20150331,1,USD,7683000.0,,2015,2
0001193125-15-214944,CapitalExpendituresIncurredButNotYetPaid,us-gaap/2015,,20150331,1,USD,785000.0,,2015,2
0001193125-15-214944,CapitalExpendituresIncurredButNotYetPaid,us-gaap/2015,,20140331,1,USD,1271000.0,,2015,2
